name,category,bikecat,hood,bikelane,way,length,comerce,comerce_ratio,crash,geometry,x,y
24 DE NOVIEMBRE,0,0,SAN CRISTOBAL,0,0,1063.51,115,0.10813250463089205,12,"MULTILINESTRING ((-58.4099756001942 -34.6287363532305, -58.4098911005409 -34.6296469596999, -58.4098713517563 -34.6298870944144), (-58.4100947542026 -34.6274525886265, -58.4099756001942 -34.6287363532305), (-58.4102110057794 -34.6263060774102, -58.4101145697391 -34.6272394259331, -58.4100947542026 -34.6274525886265), (-58.4108142581718 -34.6203351427076, -58.4107946754789 -34.6205898556541, -58.4107638158941 -34.6215716146391), (-58.4105908596138 -34.6226926095407, -58.4105552698488 -34.6229322448339, -58.4104754493291 -34.6237377125571), (-58.4107638158941 -34.6215716146391, -58.4105908596138 -34.6226926095407), (-58.4104754493291 -34.6237377125571, -58.410451443122 -34.6239795359175, -58.410369755794 -34.6247702137229), (-58.4103590412578 -34.6248738017937, -58.4102110057794 -34.6263060774102), (-58.410369755794 -34.6247702137229, -58.4103590412578 -34.6248738017937))",-58.41034505426544,-34.62510980694252
25 DE MAYO,0,0,SAN NICOLAS,0,0,1017.6299999999999,113,0.11104232383086192,14,"MULTILINESTRING ((-58.370838455532 -34.6075713751124, -58.3708668077959 -34.607430003897, -58.3708581259093 -34.6072677812261, -58.3708683407002 -34.6066528596572, -58.3708715917672 -34.6065628608603), (-58.3708715917672 -34.6065628608603, -58.3708757209127 -34.6064490595766, -58.3709274368207 -34.6055107756508, -58.3709351380659 -34.6054014137322), (-58.3709351380659 -34.6054014137322, -58.3710080819369 -34.6043661020298, -58.37101622003 -34.6042465994247), (-58.3713938153731 -34.5995704773004, -58.3714001275296 -34.5994840722931, -58.3714841667356 -34.5984167248974), (-58.3711813514881 -34.6019428173802, -58.3712647704182 -34.6008249763917, -58.371273125376 -34.6007398405744), (-58.371273125376 -34.6007398405744, -58.371282427542 -34.6006452687085, -58.3713847370635 -34.5996939934607, -58.3713938153731 -34.5995704773004), (-58.37101622003 -34.6042465994247, -58.37108392481 -34.6032491009675, -58.3710982756286 -34.6030564329492), (-58.3710982756286 -34.6030564329492, -58.3711730524735 -34.6020542212095, -58.3711813514881 -34.6019428173802))",-58.371121606979415,-34.60299265553293
27 DE FEBRERO,1,0,NUEVA POMPEYA,0,0,1634.5164458548986,10,0.006118017365539394,6,"MULTILINESTRING ((-58.4230138520918 -34.6611817409596, -58.4236691212239 -34.6615150417481, -58.4241684354139 -34.6618318070038), (-58.4204035234682 -34.6600517129766, -58.4214934823167 -34.6604555480111, -58.422287526941 -34.660797073239, -58.4230138520918 -34.6611817409596), (-58.4164484238767 -34.6589618143141, -58.4169948538248 -34.6591815496177, -58.4173695130404 -34.6592902951774, -58.4180788880956 -34.6594961887192), (-58.4168455328622 -34.6589444659717, -58.4169619641376 -34.659036386792, -58.4181371749108 -34.6593693154771), (-58.4202836902914 -34.660007313369, -58.4204035234682 -34.6600517129766), (-58.4202667620581 -34.6601559973359, -58.4208740387453 -34.6603722076843, -58.4214773843796 -34.6605870143355, -58.4220015939853 -34.6608276022189, -58.4226456492551 -34.6611231887, -58.4233037976226 -34.6614755468183, -58.4239136180738 -34.661802025387, -58.424494796892 -34.6621934432245, -58.4250082395491 -34.6625392360823), (-58.4180788880956 -34.6594961887192, -58.4192223698089 -34.6598203627704, -58.4202667620581 -34.6601559973359), (-58.4181371749108 -34.6593693154771, -58.4202836902914 -34.660007313369))",-58.42071283732356,-34.66038536998718
27 DE FEBRERO,1,0,VILLA RIACHUELO,0,0,5683.529999999999,0,0.0,3,"MULTILINESTRING ((-58.4615204463783 -34.7041862291042, -58.4617115875286 -34.7043226392016, -58.4618251013087 -34.7044036492711, -58.4619845902339 -34.7045174694446, -58.4620665179244 -34.7046726464953, -58.4621247738284 -34.7047829870589, -58.4621744544331 -34.7048735704107, -58.4622300577771 -34.704974952517, -58.4623541712947 -34.705076465216), (-58.4612665957952 -34.7042351317893, -58.4615549796331 -34.7043383045602, -58.4617221795477 -34.7044845158143, -58.461902293818 -34.7046420194444, -58.4620294324706 -34.70483452258, -58.4621406780847 -34.7050882759781, -58.4622095456133 -34.70518015244, -58.4623260920102 -34.7052501540558, -58.4624495262169 -34.7052497174759), (-58.46111041523645 -34.70402955684415, -58.4612348143569 -34.7040820048533, -58.4615204463783 -34.7041862291042), (-58.461222638511 -34.7037429390291, -58.4611129762145 -34.70388950096, -58.4610912539585 -34.7039809389085, -58.46111041523645 -34.70402955684415), (-58.46111041523645 -34.70402955684415, -58.4611500526195 -34.7041301288281, -58.4612665957952 -34.7042351317893), (-58.4525799062655 -34.6943339536799, -58.4541952542948 -34.696245980356, -58.4561019889848 -34.69851675621, -58.4575134562746 -34.7001774200957), (-58.4485974658721 -34.6896084856031, -58.4501490849951 -34.6914243085942, -58.4525799062655 -34.6943339536799), (-58.4445131618351 -34.6847586688611, -58.4462145763764 -34.6867643913697, -58.4475913383812 -34.6884008460204, -58.4485974658721 -34.6896084856031), (-58.4606928813359 -34.7039424306828, -58.4609169622591 -34.704090749132, -58.461091778236 -34.7041870033066, -58.4612665957952 -34.7042351317893), (-58.4607183138985 -34.703798929904, -58.4608874936913 -34.7039355707195, -58.46111041523645 -34.70402955684415), (-58.4575134562746 -34.7001774200957, -58.458596795297 -34.7014087815011, -58.4598469127335 -34.702843836953, -58.4600482068322 -34.7030757196591, -58.4602759870735 -34.7033732282934, -58.4604825815967 -34.7035919852718, -58.4607183138985 -34.703798929904), (-58.4443295023743 -34.6847734633181, -58.4465246286241 -34.687408906588, -58.4470723465979 -34.6880507739052, -58.4494357248417 -34.6908202597218, -58.4499742860885 -34.6914680400991, -58.4524829275586 -34.6944852637459, -58.4527705335048 -34.6948196005093, -58.4546045800081 -34.6969515671033, -58.4556252750488 -34.6981710986257, -58.4571560174035 -34.6999999536812, -58.4587128641612 -34.701802814086, -58.4589698293856 -34.7020907413797, -58.4597356617416 -34.7029488347326, -58.4604190073558 -34.7037144849167, -58.4606928813359 -34.7039424306828))",-58.45334291601012,-34.69527701353131
27 DE FEBRERO,1,0,VILLA SOLDATI,0,0,6974.826896740918,7,0.0010036091366326016,11,"MULTILINESTRING ((-58.4444359319459 -34.6846172689661, -58.4445131618351 -34.6847586688611), (-58.4421693109782 -34.6820211984056, -58.4444359319459 -34.6846172689661), (-58.4424118743469 -34.6809073457427, -58.4421693109782 -34.6820211984056), (-58.4403480451565 -34.6798420908321, -58.4414069050346 -34.6811241773214, -58.4421693109782 -34.6820211984056), (-58.4412939093003 -34.6799121108965, -58.4415184340631 -34.6799341817984, -58.4417349354692 -34.6799910164965, -58.4419261625074 -34.6801792571862, -58.4422385317024 -34.6805555664723, -58.4424118743469 -34.6809073457427), (-58.4403480451565 -34.6798420908321, -58.4408087983254 -34.6798334266039, -58.4412939093003 -34.6799121108965), (-58.4360590236566 -34.6739026079332, -58.4359966614432 -34.6740004893325, -58.4359501215681 -34.6740735364091, -58.4358483366114 -34.6741448330537, -58.4357371183751 -34.6741754333881, -58.4355782525306 -34.674166647241, -58.4354352853138 -34.6741228640298, -58.4352764505459 -34.674022201203), (-58.436801488921 -34.6758617329236, -58.4383368440268 -34.6776794939126, -58.4391296340802 -34.6786180671177, -58.4414823866236 -34.6814033025614, -58.441904535111 -34.6819030257057, -58.4443295023743 -34.6847734633181), (-58.4395583188148 -34.6787469431238, -58.4396361907174 -34.6789588713212, -58.4398753364892 -34.6793074520004, -58.4403480451565 -34.6798420908321), (-58.4381813724496 -34.676499432309, -58.4387258770387 -34.6769649959075, -58.4390544277249 -34.677360697054, -58.4392233480148 -34.6777408514769, -58.4394109878787 -34.678345979224, -58.4395583188148 -34.6787469431238), (-58.4360590236566 -34.6739026079332, -58.4360335744669 -34.6744773792957, -58.4361181990121 -34.6748011527227, -58.4367920080019 -34.6756093618507, -58.4371486251765 -34.6758863706874, -58.4375898851417 -34.6761579779995, -58.4381813724496 -34.676499432309), (-58.4352764505459 -34.674022201203, -58.4354247810762 -34.6742317155998, -58.436801488921 -34.6758617329236), (-58.4321587984908 -34.6701057632561, -58.4323917653532 -34.670184573703, -58.4326141483578 -34.6702458807828), (-58.4303186440182 -34.6679428190329, -58.4321587984908 -34.6701057632561), (-58.4241684354139 -34.6618318070038, -58.4251016808615 -34.6624419472791), (-58.4250082395491 -34.6625392360823, -58.4261303506454 -34.6634452227155), (-58.4251016808615 -34.6624419472791, -58.4261374222957 -34.6632754421288), (-58.4283268545655 -34.6655809059503, -58.4303186440182 -34.6679428190329), (-58.4283268545655 -34.6655809059503, -58.4282173091988 -34.6656851033193), (-58.4261303506454 -34.6634452227155, -58.4269877762628 -34.6642592439083, -58.4274799885272 -34.6647756475831, -58.4282173091988 -34.6656851033193), (-58.4261374222957 -34.6632754421288, -58.4269296402975 -34.6640098476669, -58.4276229598767 -34.6647625643004, -58.4283268545655 -34.6655809059503), (-58.4328480914478 -34.6705154367989, -58.4328310937428 -34.6706965668054, -58.4328681087705 -34.6708409531611, -58.4328839422378 -34.6709853342191), (-58.4321587984908 -34.6701057632561, -58.4328839422378 -34.6709853342191), (-58.4326141483578 -34.6702458807828, -58.4327782648698 -34.6703552985893, -58.4328480914478 -34.6705154367989), (-58.4282173091988 -34.6656851033193, -58.4285305684268 -34.6660531855429, -58.4305961524346 -34.6684801619399, -58.431089539257 -34.6690598449486, -58.4323969080013 -34.6705958310421), (-58.4347047556178 -34.6733483089123, -58.4352764505459 -34.674022201203), (-58.4353999561708 -34.6729131191108, -58.4356368520439 -34.6731210207583, -58.4358591846904 -34.6733660744913, -58.4359809168117 -34.6735673546863, -58.4360590236566 -34.6739026079332), (-58.4353999561708 -34.6729131191108, -58.4351285569623 -34.6728890260487, -58.4350120579816 -34.6728802489459, -58.4348902530269 -34.6729020959324, -58.434784321151 -34.6729633220727, -58.4347048578584 -34.6730508047059, -58.4346797416197 -34.67317567838, -58.4346889065094 -34.6732389286399, -58.4347047556178 -34.6733483089123), (-58.4323969080013 -34.6705958310421, -58.4337995834189 -34.6723024532935, -58.4347047556178 -34.6733483089123), (-58.4328839422378 -34.6709853342191, -58.4338790686042 -34.6721537203639, -58.4341067058855 -34.6723506529196, -58.4348532590027 -34.67268333418, -58.4353999561708 -34.6729131191108))",-58.435087842507635,-34.673592471418196
3 DE FEBRERO,0,0,BELGRANO,0,0,1643.2969115750054,154,0.09371404456203832,3,"MULTILINESTRING ((-58.446427510235 -34.5658745700336, -58.4468415074724 -34.5653887007556, -58.4472235691315 -34.5649414182046), (-58.4472235691315 -34.5649414182046, -58.4480196100113 -34.5640095286691), (-58.4480196100113 -34.5640095286691, -58.4488152074228 -34.5630780562889), (-58.4504433816125 -34.5611946060306, -58.4512621655449 -34.5602530490594), (-58.4488152074228 -34.5630780562889, -58.448894902418 -34.5629847538407, -58.4496251750273 -34.5621366503952), (-58.4496251750273 -34.5621366503952, -58.4497214707967 -34.5620248277206, -58.4504433816125 -34.5611946060306), (-58.4521515945651 -34.5592269135729, -58.4529035959163 -34.558351889955), (-58.4529035959163 -34.558351889955, -58.4536988289323 -34.5574265821604), (-58.4559900005612 -34.5546218842945, -58.4562794479649 -34.5544335347393, -58.4568226357096 -34.5537971273929), (-58.4568226357096 -34.5537971273929, -58.4575607386627 -34.552936620234), (-58.4536988289323 -34.5574265821604, -58.4540123711641 -34.5570617390158, -58.4545031529693 -34.5564940864369), (-58.4545031529693 -34.5564940864369, -58.4553170784073 -34.5555525716074), (-58.4512621655449 -34.5602530490594, -58.4518995901461 -34.5595200658356, -58.4520632229547 -34.559329654237), (-58.4520632229547 -34.559329654237, -58.4521515945651 -34.5592269135729))",-58.451729606414105,-34.559706860567445
3 DE FEBRERO,0,0,BELGRANO,0,1,66.5,7,0.10526315789473684,0,"LINESTRING (-58.4553170784073 -34.5555525716074, -58.4557331127732 -34.5550618488647)",-58.45552509559024,-34.55530721023605
3 DE FEBRERO,0,0,NUÑEZ,0,0,1937.415691415229,254,0.13110247900101396,6,"MULTILINESTRING ((-58.4574356658036 -34.5527614277204, -58.4578267007544 -34.5522289910363), (-58.4578267007544 -34.5522289910363, -58.4582131589466 -34.551702778166), (-58.4582131589466 -34.551702778166, -58.4589745703403 -34.5506658112124), (-58.459763966505 -34.5495963745832, -58.4600787322491 -34.5491622884132), (-58.4600787322491 -34.5491622884132, -58.4606422889414 -34.5483948187763), (-58.4589745703403 -34.5506658112124, -58.4595056318917 -34.5499427131104), (-58.4595056318917 -34.5499427131104, -58.459763966505 -34.5495963745832), (-58.4623728991163 -34.5460379560355, -58.4625039697323 -34.5458595018909, -58.4630091821419 -34.5451723041822), (-58.4630091821419 -34.5451723041822, -58.4635331950659 -34.5444593289863), (-58.4617871598198 -34.5468357161121, -58.4623728991163 -34.5460379560355), (-58.4606422889414 -34.5483948187763, -58.4612180066165 -34.5476107265288), (-58.4612180066165 -34.5476107265288, -58.4617871598198 -34.5468357161121), (-58.4642458791742 -34.5434916255039, -58.4643789435273 -34.5433072621665), (-58.4643789435273 -34.5433072621665, -58.4645352375079 -34.5430999230263), (-58.4645352375079 -34.5430999230263, -58.4648244228987 -34.5427071634756), (-58.466207760661 -34.5408358237045, -58.4663432414563 -34.5404972578313), (-58.4653709572399 -34.5419686862229, -58.4656341787423 -34.5416124049108), (-58.4656341787423 -34.5416124049108, -58.466207760661 -34.5408358237045), (-58.467323832094 -34.5393258944825, -58.4678997654316 -34.538548107746), (-58.4690484515186 -34.5369963993167, -58.4693107908806 -34.5366425746834), (-58.4678997654316 -34.538548107746, -58.4684801986335 -34.5377736983723), (-58.4684801986335 -34.5377736983723, -58.4690484515186 -34.5369963993167), (-58.4648244228987 -34.5427071634756, -58.4651098610811 -34.5423221499433), (-58.4651098610811 -34.5423221499433, -58.4653709572399 -34.5419686862229), (-58.4635331950659 -34.5444593289863, -58.4639863905281 -34.5438429739926, -58.4640586458672 -34.5437451542362), (-58.4640586458672 -34.5437451542362, -58.4642458791742 -34.5434916255039))",-58.463078886996456,-34.54508587043664
3 DE FEBRERO,0,0,NUÑEZ,0,1,95.59,6,0.06276807197405586,1,"LINESTRING (-58.4668366501425 -34.5400799428676, -58.4668914734271 -34.5399033861915, -58.467323832094 -34.5393258944825)",-58.467057962584505,-34.539691549583914
3 DE FEBRERO,0,0,PALERMO,0,0,499.02,59,0.1182317341990301,0,"MULTILINESTRING ((-58.4429665695108 -34.569310945346, -58.443141887807 -34.569192239583, -58.4437150234452 -34.568750351926), (-58.4454242579665 -34.5670519168386, -58.446427510235 -34.5658745700336), (-58.4437150234452 -34.568750351926, -58.4444451614062 -34.5682008076036), (-58.4444451614062 -34.5682008076036, -58.4454242579665 -34.5670519168386))",-58.4447846685687,-34.567686364498826
3 DE FEBRERO,0,0,PALERMO,0,1,325.99999999999994,50,0.1533742331288344,0,"MULTILINESTRING ((-58.4417591541608 -34.5698489887468, -58.4428237771023 -34.5694076840321, -58.4429665695108 -34.569310945346), (-58.4402159268528 -34.5710971828294, -58.4407647137326 -34.5707619264504, -58.4408685160917 -34.5706764508718), (-58.4408685160917 -34.5706764508718, -58.4409925847333 -34.570574358852, -58.4416640493413 -34.5698884093552, -58.4417591541608 -34.5698489887468))",-58.44155323369221,-34.5701397268353
9 DE JULIO,1,0,CONSTITUCION,0,0,1116.12,2,0.0017919220155538833,36,"MULTILINESTRING ((-58.3805910529204 -34.6211160101689, -58.3807111663434 -34.6214591237206, -58.3807590602224 -34.6216980321526, -58.3807684497772 -34.6219369849354, -58.3807741202854 -34.622146498233), (-58.3805910529204 -34.6211160101689, -58.380527759228 -34.6212879410786, -58.3805139059838 -34.6215129342992, -58.3804837306352 -34.6217896071697, -58.3804236362799 -34.6219987941292, -58.3803989605934 -34.6221413846415), (-58.3811366757594 -34.6176532387818, -58.3811253191916 -34.6179402064788, -58.3810956878988 -34.6185324472483), (-58.3806875154887 -34.6176451184436, -58.3806452514266 -34.6185179877871), (-58.3810416664296 -34.6197565100623, -58.3810233286764 -34.6202114326814, -58.3810048566637 -34.6207158627978, -58.3809875302929 -34.6211813495252, -58.3809712696382 -34.6216026110677, -58.3809983302045 -34.6221495370671), (-58.3806186361577 -34.6197589001646, -58.3805910529204 -34.6211160101689), (-58.3810956878988 -34.6185324472483, -58.3810712694608 -34.6190210282465, -58.3810416664296 -34.6197565100623), (-58.3806452514266 -34.6185179877871, -58.3806186361577 -34.6197589001646))",-58.380809072709,-34.620081993181785
9 DE JULIO,1,0,MONSERRAT,0,0,2052.63,1,0.0004871798619332271,30,"MULTILINESTRING ((-58.3811836709044 -34.6164683966111, -58.3811366757594 -34.6176532387818), (-58.3807474774841 -34.6164472568929, -58.3806875154887 -34.6176451184436), (-58.3812218342842 -34.6130911961428, -58.3812519990962 -34.6134255165533, -58.381266326074 -34.6136679941168, -58.3812906252126 -34.6139908315208, -58.3812805800111 -34.6142446308481), (-58.3808972435798 -34.6130681601369, -58.380831287993 -34.614216017739), (-58.3812307552654 -34.6152780612225, -58.3811836709044 -34.6164683966111), (-58.380788944982 -34.6152581150726, -58.3807474774841 -34.6164472568929), (-58.3812805800111 -34.6142446308481, -58.381276386193 -34.6143516012317, -58.3812520691742 -34.6147394771638, -58.3812307552654 -34.6152780612225), (-58.380831287993 -34.614216017739, -58.380788944982 -34.6152581150726), (-58.381505461957 -34.6090616336322, -58.3814643251236 -34.60965400818), (-58.3811494960118 -34.6090390396708, -58.3810948380394 -34.6096314049893), (-58.3815376297345 -34.6084245434004, -58.381505461957 -34.6090616336322), (-58.3811636419346 -34.6084019374013, -58.3811494960118 -34.6090390396708), (-58.3814643251236 -34.60965400818, -58.3813865998622 -34.6107940505286), (-58.3810948380394 -34.6096314049893, -58.3810486589821 -34.6107640167773), (-58.3812058951896 -34.6118748919386, -58.3811624134797 -34.6122773784836, -58.3811811654966 -34.612611655468, -58.3812218342842 -34.6130911961428), (-58.3809411151018 -34.6118616431058, -58.3809124370127 -34.6123577947518, -58.3808972435798 -34.6130681601369), (-58.3813865998622 -34.6107940505286, -58.3812058951896 -34.6118748919386), (-58.3810486589821 -34.6107640167773, -58.3809411151018 -34.6118616431058))",-58.38109939241432,-34.61302870301071
9 DE JULIO,1,0,RETIRO,0,0,2495.5,17,0.006812262071729113,42,"MULTILINESTRING ((-58.382092717442 -34.5990694672908, -58.3821781549939 -34.5979118301874), (-58.3816668158442 -34.5990497278306, -58.3817098192039 -34.5978725993604), (-58.3821781549939 -34.5979118301874, -58.3822533209972 -34.5968931318255, -58.3822675813025 -34.5967659561986), (-58.3817098192039 -34.5978725993604, -58.3817561115088 -34.597761285551, -58.3818364536253 -34.5967264669186), (-58.3817098192039 -34.5978725993604, -58.3815884493976 -34.5967938860128, -58.3814210682907 -34.5966884180876), (-58.3822675813025 -34.5967659561986, -58.3822918068802 -34.5965495604253, -58.3824141288039 -34.5956394863073, -58.382415088692 -34.5954399062994), (-58.3818364536253 -34.5967264669186, -58.3819762297584 -34.5954027295852), (-58.3828402508535 -34.5928333846689, -58.3822722827626 -34.5921435526172, -58.3820663632411 -34.5915855274722), (-58.3820663632411 -34.5915855274722, -58.3821852576895 -34.5915380623652, -58.3823009804869 -34.5911163275548, -58.3821588845021 -34.5906221309265, -58.3822506980161 -34.5901067298529), (-58.3822506980161 -34.5901067298529, -58.3822740507587 -34.5899673571864, -58.3823267760105 -34.5897373786341, -58.3821788405412 -34.5890985557362), (-58.3819822044138 -34.5928341584834, -58.3818357402084 -34.5915923469415), (-58.3822139179972 -34.5928339560329, -58.3821333444601 -34.5923236828249, -58.3820663632411 -34.5915855274722), (-58.3819852150767 -34.5951602193077, -58.3820502564096 -34.5942261963252), (-58.3819762297584 -34.5954027295852, -58.3819852150767 -34.5951602193077), (-58.382415088692 -34.5954399062994, -58.3826020950282 -34.5947249136028, -58.3827747958781 -34.5943016048034), (-58.382415088692 -34.5954399062994, -58.3824209965856 -34.5942647505163), (-58.3819852150767 -34.5951602193077, -58.3818853189553 -34.5949422951015, -58.3817278919069 -34.594288617126, -58.3815963174833 -34.5941789885072), (-58.3824209965856 -34.5942647505163, -58.3824216194004 -34.5941493265298, -58.3822398170986 -34.5929977083124, -58.3822139179972 -34.5928339560329), (-58.3820502564096 -34.5942261963252, -58.3819822044138 -34.5928341584834))",-58.382106523577725,-34.594599106824916
9 DE JULIO,1,0,SAN NICOLAS,0,0,2264.5600000000004,2,0.0008831737732716288,27,"MULTILINESTRING ((-58.3815376297345 -34.6084245434004, -58.3816198275505 -34.6073143099081), (-58.3811636419346 -34.6084019374013, -58.3812188118845 -34.6072879601798), (-58.3817304419697 -34.6049874018447, -58.3817801329112 -34.6046616463382, -58.3818884572519 -34.6044754285371), (-58.3813962227865 -34.6049659864316, -58.3813985307591 -34.6046394383303, -58.3812654219737 -34.6044550504735), (-58.3812654219737 -34.6044550504735, -58.3814931499721 -34.6045282064241, -58.3815759100041 -34.6045312372704, -58.3818884572519 -34.6044754285371), (-58.3812654219737 -34.6044550504735, -58.3810865891507 -34.6042848749362, -58.3809597377621 -34.6040356835675), (-58.3816198275505 -34.6073143099081, -58.3816656373428 -34.6061210416171), (-58.3812188118845 -34.6072879601798, -58.3812882490323 -34.6061039355578), (-58.3816656373428 -34.6061210416171, -58.3817304419697 -34.6049874018447), (-58.3812882490323 -34.6061039355578, -58.3813962227865 -34.6049659864316), (-58.3816657762905 -34.6002565010568, -58.3817062998222 -34.5996800420131, -58.3816668158442 -34.5990497278306), (-58.3815115607139 -34.6025416106864, -58.3815901293734 -34.601372209217), (-58.3819323434757 -34.6013841413563, -58.3819970692399 -34.6002864875534), (-58.3819970692399 -34.6002864875534, -58.382092717442 -34.5990694672908), (-58.3815901293734 -34.601372209217, -58.3816657762905 -34.6002565010568), (-58.3813860525922 -34.6028807961175, -58.3816603064553 -34.6028621019631, -58.3819616109261 -34.6029411502714), (-58.3819616109261 -34.6029411502714, -58.3818858202511 -34.6025603639423), (-58.3813860525922 -34.6028807961175, -58.3815115607139 -34.6025416106864), (-58.3818858202511 -34.6025603639423, -58.3819323434757 -34.6013841413563), (-58.3818884572519 -34.6044754285371, -58.3819762454398 -34.6042790448896, -58.3820049661722 -34.6037353941571), (-58.3812654219737 -34.6044550504735, -58.3812333569182 -34.6044105916488, -58.3811508133335 -34.6042525056463, -58.3811770202937 -34.6036723740129), (-58.3820049661722 -34.6037353941571, -58.3820261581753 -34.6031387798309, -58.3820100093562 -34.6030174292633, -58.3819616109261 -34.6029411502714), (-58.3811770202937 -34.6036723740129, -58.3811984190219 -34.6031313241633, -58.3812913200959 -34.6029753984331, -58.3813860525922 -34.6028807961175))",-58.38160586039546,-34.60374918997594
ABDALA GERMAN,0,0,BOCA,0,0,112.27,0,0.0,0,"LINESTRING (-58.3674719337082 -34.6293548094756, -58.3671663177044 -34.630334790182)",-58.3673191257063,-34.6298447998288
ACASSUSO,0,0,LINIERS,0,0,1768.4571117577125,223,0.12609861925254998,4,"MULTILINESTRING ((-58.5193972408369 -34.6535865202165, -58.5199065692012 -34.6540463582463), (-58.5186346657668 -34.6528979908714, -58.5193972408369 -34.6535865202165), (-58.5178727002502 -34.6522100902071, -58.5185186135102 -34.6527931132033, -58.5186346657668 -34.6528979908714), (-58.5145692694191 -34.6492404466363, -58.5152047309529 -34.6498086326262), (-58.5138494085651 -34.6485969396235, -58.5139915381249 -34.6487238533923, -58.5145692694191 -34.6492404466363), (-58.5158927239659 -34.6504237647657, -58.5160189153899 -34.6505365983969, -58.5165885747516 -34.6510508614372), (-58.5152047309529 -34.6498086326262, -58.5158927239659 -34.6504237647657), (-58.5170831208592 -34.6514973375533, -58.5178727002502 -34.6522100902071), (-58.5165885747516 -34.6510508614372, -58.5170831208592 -34.6514973375533), (-58.5099063775398 -34.6450780607492, -58.5099771644297 -34.645138278246), (-58.509129875449 -34.6443760253994, -58.5097593829909 -34.6449438199528, -58.5099063775398 -34.6450780607492), (-58.5068456809205 -34.6423157889825, -58.5076071233597 -34.6430025627497), (-58.508366020895 -34.6436871495037, -58.509129875449 -34.6443760253994), (-58.5076071233597 -34.6430025627497, -58.508366020895 -34.6436871495037), (-58.5108446674054 -34.6459132685114, -58.5117870011522 -34.646754875859), (-58.5099771644297 -34.645138278246, -58.5108446674054 -34.6459132685114), (-58.5130703893259 -34.6479011985333, -58.5138494085651 -34.6485969396235), (-58.5117870011522 -34.646754875859, -58.5130703893259 -34.6479011985333))",-58.51337781399174,-34.6481791793283
ACASSUSO,0,0,MATADEROS,0,1,278.92,32,0.11472823748745159,0,"MULTILINESTRING ((-58.522675761296 -34.6571126658721, -58.5224941199411 -34.6569491616667), (-58.5210466565843 -34.6561573862068, -58.5214550395811 -34.6565217013695), (-58.5217974834706 -34.6567928772213, -58.5218911020521 -34.6568554382797, -58.5222283678236 -34.6571516155416), (-58.5221391965043 -34.6566296836528, -58.5224941199411 -34.6569491616667), (-58.5217974834706 -34.6567928772213, -58.5216440107091 -34.6566903445049, -58.5214550395811 -34.6565217013695), (-58.5217603131716 -34.6562885962278, -58.5221391965043 -34.6566296836528))",-58.52189281498263,-34.656677545712206
ACASSUSO,0,0,VILLA LURO,0,0,524.1800000000002,83,0.15834255408447476,1,"MULTILINESTRING ((-58.506084251001 -34.6416289399508, -58.5068456809205 -34.6423157889825), (-58.5053215549724 -34.6409409597482, -58.506084251001 -34.6416289399508), (-58.5030175759478 -34.6388071354131, -58.5037548504533 -34.6395118994296), (-58.5045331221374 -34.6402181239347, -58.5046696034972 -34.640352867635, -58.5053215549724 -34.6409409597482), (-58.5037548504533 -34.6395118994296, -58.5044033756948 -34.6400899271625, -58.5045331221374 -34.6402181239347))",-58.5049231598248,-34.64057053220478
ACCESO MAIPU,0,0,RETIRO,0,1,176.97,0,0.0,0,"LINESTRING (-58.3688813041315 -34.584061050948, -58.3677895885478 -34.582745882327)",-58.36833544633965,-34.583403466637506
ACCESO SHOPPING DOT,0,0,SAAVEDRA,0,0,405.5674780907943,5,0.012328404692450836,1,"MULTILINESTRING ((-58.4859543125653 -34.5473954109457, -58.4859848204916 -34.5472680106339, -58.4860559828673 -34.5471428123628, -58.486153861861 -34.5470814285616, -58.4862992107055 -34.5470385813953), (-58.4860686251158 -34.5468916377214, -58.4862220697112 -34.5470004135874, -58.4862992107055 -34.5470385813953), (-58.4862992107055 -34.5470385813953, -58.4866314653425 -34.547042880466, -58.4867949148661 -34.5469032087613, -58.4877859988711 -34.545567705711), (-58.487280722996 -34.545289668957, -58.4877859988711 -34.545567705711), (-58.4877859988711 -34.545567705711, -58.488054757128 -34.5452617183403))",-58.48705113951365,-34.54631955395296
ACCESO WILSON,0,0,RECOLETA,0,0,189.38,0,0.0,1,"LINESTRING (-58.3751257261768 -34.5805197005016, -58.373976019349 -34.5791019588955)",-58.374550872762896,-34.579810829698545
